icao24,firstseen,takeofftime,lastseen,landingtime,callsign,estdepartureairport,airportofdeparture,estarrivalairport,airportofdestination,model, typecode, registration
ad7eb0,1662226343.0,,1662228389,,N969MH  ,74OR,,74OR,,CABRI G2,G2CA,N969MH
31de9f,1662197977.0,,1662198908,,ID578   ,,,LILA,,Tecnam P-92 Echo,ECHO,I-D578
a82427,1662162519.0,,1662164542,,N6233D  ,KREI,,KLGB,,172N,,N6233D
0d0cce,1662162694.0,,1662173264,,VOI819  ,,,MMTJ,,A320-271N,,XA-VRO
48932b,1662199871.0,1662199872.0,1662203531,1662203527.0,LOT388  ,EDDB,EDDB,EPWA,EPWA,Bombardier DHC-8 402 NG,DH8D,SP-EQL
a2c1c5,1662184834.0,,1662189418,,N277PC  ,,,KSTP,,PC-12/45,PC12,N277PC
e48004,1662223807.0,,1662234317,,GLO1313 ,,,SBSP,,737NG 8EH/W,B738,PR-GTM
a211ef,1662240552.0,,1662249448,,SWA3695 ,,,KAXH,,737NG 7H4/W,B737,N232WN
7c6db4,1662186878.0,,1662193458,,QFA622  ,YMML,,YBBN,,737-838,B738,VH-VYE
a4fc02,1662228874.0,,1662232271,,SD1     ,20TA,,48TX,,208B,C208,N420DZ
e8021d,1662148941.0,,1662164329,,LPE2382 ,SPJC,,SDTB,,767 316ER/W,B763,CC-CXF
405099,1662217659.0,,1662218758,,GWEEV   ,EGHA,,EGHF,,VANS RV-8,RV8,G-JBTR
a575e8,1662220699.0,,1662223788,,AWI3874 ,KSDF,,KORD,,CL-600-2B19,CRJ2,N451AW
8013bb,1662173809.0,,1662175314,,IGO7272 ,VAID,,,,ATR 72-600,AT76,VT-IYX 
a2ff64,1662163306.0,,1662164186,,N2921A  ,63AK,,PANC,,180,,N2921A
a976c7,1662217685.0,,1662226520,,JBU1712 ,FL59,,KEWR,,A320 232SL,A320,N709JB
a44939,1662238014.0,,1662239170,,UAL1718 ,KLAX,,,,737-9,,N37531
a1c458,1662212975.0,,1662215557,,N21272  ,KRYN,,4AZ8,,172M,,N21272
acf344,1662211046.0,,1662221893,,ASH6052 ,,,KLGA,,ERJ 170-200 LR,E75L,N93305
acae2e,1662157847.0,,1662164993,,AAL2885 ,KMSP,,KUZA,,737-823,B738,N916NN
841c28,1662194808.0,,1662201542,,APJ110  ,RJCC,,RJBB,,A320 214SL,A320,JA07VA
a62fd1,1662164397.0,,1662171027,,SWA1238 ,KFLL,,,,737-7H4,B737,N498WN
aae5a9,1662205183.0,,1662208018,,AAL994  ,KCLT,,FL84,,A319-132,A319,N801AW
3c6424,1662202236.0,1662202237.0,1662217220,,CFG3HK  ,EDDP,EDDP,,GCFV,A321 211SL,A321,D-AIAD
4692d9,1662162379.0,,1662163251,,AEE4181 ,LKTB,,LKMT,,A320 232,A320,SX-DVY
4a3704,1662220134.0,,1662230840,,BLA5NB  ,LROP,,EGLL,,Boeing 737 MAX 8,B38M,YR-MXD
a80c4e,1662160133.0,,1662164359,,N61786  ,OR28,,OR28,,172M,,N61786
461f08,1662163266.0,1662163268.0,1662190897,1662190860.0,FIN6    ,KJFK,KJFK,EFHK,EFHK,A330 302E,A333,OH-LTO
aa064d,1662217554.0,,1662220336,,N745ND  ,KTOB,,5MN0,,PA-28-181,,N745ND
aa24e1,1662219184.0,,1662226906,,N75274  ,KVNY,,KVNY,,PA-28-151,,N75274
abb4ea,1662199573.0,,1662207898,,SWA4455 ,KMKE,,KMCO,,737NG 800/W,B738,N8530W
4b193a,1662188160.0,,1662194665,1662194642.0,GSW1PR  ,,BKPR,LSZH,LSZH,Airbus A320-214,A320,HB-JOK
8963cc,1662198812.0,,1662220670,,ETD11K  ,LFPG,,OMAA,,777 3FXER,B77W,A6-ETS
4bb84a,1662181351.0,,1662191667,1662191629.0,PGT5005 ,,LTAI,EDDS,EDDS,A320 251NSL,A20N,TC-NBJ
75027f,1662205753.0,,1662207551,,MAS1162 ,,,WMKP,,737NG 8FZ/W,B738,9M-MLL
4ba8f9,1662225876.0,,1662228486,,THY6JU  ,,,LTFJ,,737NG 8F2/W,B738,TC-JGY
a6432e,1662228210.0,,1662233591,,GAJ502  ,,,KATL,,560XL,C56X,N502UP
3c4b4b,1662199710.0,1662199648.0,1662210051,1662210050.0,EWG683  ,LGAV,LGAV,EDDK,EDDK,A320 216,A320,D-ABZK
06a1ea,1662223080.0,1662223081.0,1662243548,1662243622.0,QTR8142 ,EHBK,EHBK,OTHH,OTHH,Boeing 777-F,B77L,A7-BFM
8964e3,1662118028.0,,1662166238,,UAE12JQ ,YBBN,,OMDB,,A380-842,A388,A6-EVL
a73735,1662214174.0,,1662218348,,EJA564  ,KBOS,,VG43,,680A,C68A,N564QS
4067f3,1662184577.0,,1662191151,,TOM6LY  ,EGCC,,LIPX,,Boeing 737NG 8K5/W,B738,G-TAWP
0d0c92,1662225915.0,,1662226977,,VOI709  ,,,,,Airbus A320-271N,A20N,XA-VRL
a2af23,1662230223.0,,1662232124,,ENY4182 ,KORD,,KIND,,ERJ 170-200 LR,,N272NN
e84072,1662204233.0,,1662205515,,LNE1355 ,,,SEMY,,A319 132,A319,HC-CPY
c08830,1662232826.0,,1662241966,,BFF20   ,,,MDMA,,MYSTERE-FALCON 20-F5 (Dassault),FA20,C-GZOX
4ca244,1662240022.0,,1662242969,,RYR9GF  ,EGPH,,EIDW,,BOEING 737-8AS,B738,EI-DCN
48c583,1662178853.0,,1662179519,,SPSMD   ,EPPO,,EPPO,,Tecnam P2008 JC,P208,SP-SMD
a3a9eb,1662220360.0,,1662225313,,AAL1900 ,KMIA,,MBPV,,737-8,,N335RT
34620c,1662187608.0,,1662196259,,VLG5KM  ,,,LEBL,,Airbus A320-271N,A20N,EC-NFJ
a7c878,1662176340.0,,1662181400,,JIA5513 ,KDCA,,,,CL-600-2D24,CRJ9,N600NN
4408b3,1662207139.0,,1662207793,,OEDLS   ,LOXT,,LOXT,,FR172H Rocket,C172,OE-DLS
c08569,1662240521.0,,1662241375,,CGYNO   ,CRA2,,CYTZ,,AW139 (Agusta),A139,C-GYNO
406fd8,1662235065.0,,1662246552,,EZY54BL ,,,EGGW,,AIRBUS A320-214,A320,G-EZPB
a60ea3,1662198079.0,,1662202009,,N49KC   ,KMKE,,KSGS,,200,BE20,N49KC
c05bc6,1662138993.0,,1662172073,,ROU1885 ,CYUL,,CYUL,,A319-112 (Airbus),A319,C-GITP
e4950d,1662166183.0,,1662168921,,GLO9103 ,SBGL,,SBMT,,Boeing 737 MAX 8,B38M,PR-XMI
a28ee7,1662243813.0,,1662247894,,SWA4055 ,KPHX,,KSLC,,737-7H4,B737,N264LV
ac7ac9,1662169059.0,,1662172678,,SKW4631 ,KDEN,,KLBB,,CL-600-2B19,CRJ2,N903EV
a2a618,1662224044.0,,1662226608,,N27WA   ,KHPN,,KHPN,,AS350BA,AS50,N27WA
780cb9,1662170733.0,,1662186403,,CCA701  ,,,VTBS,,A330 343E,A333,B-5956
aa603c,1662218918.0,,1662219549,,N768LB  ,KVNY,,KCMA,,CABRI G2,,N768LB
ad8b61,1662161228.0,,1662163945,,LYM3585 ,,,KDEN,,EMB-145LR,,N972DC
a7d30a,1662207107.0,,1662208986,,N603GR  ,,,KSRQ,,60,LJ60,N603GR
a00bdd,1662171455.0,,1662173276,,N1018B  ,,,3AK4,,DHC-3,DHC3,N1018B
addf01,1662237671.0,,1662241614,,AAL2500 ,,,5TX6,,737NG 823/W,B738,N993NN
4b1a1d,1662222313.0,,1662226102,1662226101.0,EZS128G ,,LFKF,LSZM,LFSB,A320-214,A320,HB-JXD
750413,1662194611.0,,1662204864,,AXM513  ,VVNB,,WMKK,,A320 251NSL,A20N,9M-AGA
a945ed,1662155893.0,,1662165894,,NKS933  ,KIAH,,KLAS,,A320-232,,N697NK
0d09be,1662182681.0,,1662192570,,VOI752  ,,,,,A321 231SL,A321,XA-VLT
ad4cf2,1662180060.0,,1662183148,,SWA290  ,KPHX,,KSNA,,737NG 7H4/W,B737,N956WN
48c2a8,1662220276.0,,1662227247,,RYR42KQ ,EGSS,,LHBP,,Boeing 737 MAX 8-200,B38M,SP-RZI
4400e9,1662191953.0,1662191858.0,1662196403,1662196396.0,EJU854N ,LFQQ,LFQQ,LFBO,LFBO,,A319,OE-LKJ
a11cbb,1662163350.0,,1662164712,,TNKR911 ,,,KMCC,,DC-10 30,DC10,N17085
44aee9,1662203921.0,,1662204868,,OOKWI   ,EBZH,,EBST,,Tecnam P-2008 JC,P208,OO-KWI
a0e431,1662227871.0,,1662236521,,AAL2673 ,KDFW,,KPSP,,A321-231,A321,N157AA
440051,1662236851.0,,1662246011,,EJU1670 ,LGMK,,LFMN,,,,
accee2,1662187082.0,,1662205619,,ASA339  ,KSFO,,KJFK,,A321-253N,,N924VA
46b8af,1662185473.0,1662185377.0,1662196185,1662196184.0,AEE640  ,LGAV,LGAV,LFBO,LFBO,Airbus A320-271N,A20N,SX-NEO
a2fe3c,1662212850.0,,1662215249,,EDV5202 ,KJFK,,KNY2,,CL-600-2D24,CRJ9,N292PQ
a32a92,1662231451.0,,1662238089,,N303BB  ,KMKG,,K3MY,,95-B55 (T42A),,N303BB
4853d1,1662209243.0,1662209244.0,1662223916,,TRA33Q  ,EHAM,EHAM,,GCLP,737NG 800/W,B738,PH-HXG
4ca2d5,1662236333.0,1662236385.0,1662243072,1662243064.0,RYR46LP ,LIPQ,LIPQ,EGSS,EGSS,BOEING 737-8AS,B738,EI-DLI
abf51b,1662174130.0,,1662175119,,N87ML   ,KARR,,WI86,,SR22,,N87ML
a77e8f,1662166341.0,,1662167169,,JIA5532 ,KCLT,,NC31,,CL-600-2D24,CRJ9,N582NN
a8c32a,1662158081.0,,1662167704,,AAL472  ,KDFW,,KDCA,,A320-232,A320,N664AW
503e67,1662238431.0,,1662246428,,SXS5KT  ,,,LOWW,,,,
151e63,1662166565.0,,1662182098,,NWS594  ,UNTT,,ULLI,,Boeing 737-8FZ,B738,RA-73299
a59ce1,1662208749.0,,1662209544,,N46063  ,NH84,,02ME,,180J,,N46063
ac8e1a,1662207321.0,,1662213779,,NKS233  ,KATL,,KDFW,,A320-271N,,N908NK
8518f2,1662199946.0,,1662203721,,JAL296  ,,,RJTT,,737NG 846/W,B738,JA336J
ab1168,1662237037.0,,1662239549,,N812GH  ,KCRQ,,KHND,,BD-100-1A10,,N812GH
abba55,1662209068.0,,1662216441,,VAR755  ,KGYR,,KSMO,,SR20,,N855EF
c040e8,1662165511.0,,1662182939,,WSW261  ,,,CYEG,,737-8CT (Boeing),B738,C-FYPB
ac5433,1662223870.0,,1662229339,,WCP320  ,KFPR,,FD57,,PA-28-181,,N894AC
39c48d,1662125513.0,1662125514.0,1662163729,1662163727.0,FBU730  ,LFPO,LFPO,KLAX,KLAX,A350 941,A359,F-HREN
899125,1662134625.0,,1662182396,,CAL073  ,RCTP,,EHAM,,A350 941,A359,B-18908
4ba913,1662172834.0,,1662181943,1662181950.0,THY4087 ,,LTCG,EDDM,EDDM,737NG 8F2/W,B738,TC-JHS
a12c39,1662209533.0,,1662211529,,N175EW  ,,,KMGM,,EMB-500,E50P,N175EW
c820f4,1662243360.0,,1662247260,,ANZ580  ,NZCH,,NZAA,,A320 232SL,A320,ZK-OXD
a3f36d,1662230136.0,,1662234886,,N3538L  ,DE23,,K47N,,172S,,N3538L
71c273,1662207093.0,,1662208860,,KAL1270 ,,,RKSS,,737NG 9B5ER/W,B739,HL8273
abb721,1662239382.0,,1662240025,,N854KM  ,9CL2,,KSNS,,152,,N854KM
3c6510,1662163251.0,1662163222.0,1662188338,1662188337.0,DLH425  ,KBOS,KBOS,EDDM,EDDM,A340 642,A346,D-AIHP
a4c30f,1662168390.0,,1662172633,,N406BL  ,KRWI,,NC76,,DA 40 NG,,N406BL
495148,1662192997.0,1662192998.0,1662201082,1662201074.0,TAP932  ,LPPT,LPPT,LSZH,LSZH,A321 212,A321,CS-TJH
a7d1a0,1662161358.0,,1662164664,,N6024Q  ,KOXR,,KOXR,,95-B55 (T42A),,N6024Q
a2b0fe,1662216813.0,,1662217873,,N2725N  ,KMSN,,K61C,,441,C441,N2725N
3944ea,1662221980.0,,1662228309,1662228315.0,AFR93AA ,,LIRN,LFPG,LFPG,A319 111,A319,F-GRHK
aadc2b,1662213252.0,,1662216419,,N79920  ,K47N,,K47N,,172K,,N79920
a81ca5,1662182989.0,,1662184571,,N6212U  ,KRDU,,KFAY,,M20C,,N6212U
abdcdc,1662163225.0,,1662166197,,ASH6024 ,KCMH,,KIAD,,ERJ 170-200 LR,E75L,N86336
346111,1662203528.0,,1662215604,,VLG8AK  ,LFPG,,,,Airbus A320-271N,A20N,EC-NCU
a8b21d,1662217918.0,,1662231142,,N66CL   ,KABQ,,45CN,,421C,,N66CL
151e01,1662138654.0,,1662177778,,SDM6573 ,ULLI,,ULLI,,Airbus A320-214,A320,RA-73217
a44b84,1662234899.0,,1662236013,,EJA376  ,KCOS,,CO86,,680,C680,N376QS
a793b1,1662207280.0,,1662212146,,ASA234  ,,,KSEA,,737-890,B738,N588AS
a8878c,1662205640.0,,1662210221,,KCR649  ,II01,,KMQY,,SA227-AC,SW4,N649KA
7c7a3f,1662193925.0,,1662197472,,VOZ1424 ,,,YSSY,,737NG 8FE/W,B738,VH-YFL
abf025,1662171217.0,,1662175559,,SWA531  ,KMDW,,KAKH,,737-8H4,B738,N8689C
a1cb05,1662153056.0,,1662172407,,JBU187  ,KBOS,,KLAX,,A321-271NX,,N2142J
44015a,1662195424.0,,1662203059,,EJU58CP ,EDDK,,LEPA,,A320,A320,OE-IJD
a200ba,1662209649.0,,1662223401,,SWA4030 ,KLAX,,KMDW,,737-7H4,B737,N228WN
e0a445,1662205843.0,,1662207409,,JES3397 ,,,SABE,,Airbus A320-232,A320,LV-JQE
4ca9ec,1662196290.0,,1662201814,,RYR453J ,,,LEZL,,BOEING 737-8AS,B738,EI-EVO
750422,1662223812.0,,1662242038,,MXD132  ,,,WMKK,,,,
4d20e2,1662155621.0,,1662171465,,VJT547  ,LGMK,,OMDB,,Challenger 605,CL65,9H-VFG
151e6a,1662237371.0,,1662241762,,NWS729  ,UUEE,,,,321-253N ,A21N,RA-73322
400efe,1662218651.0,,1662224598,,EZY49GD ,EGKK,,LEBL,,AIRBUS A319-111,A319,G-EZBD
ab53c2,1662238648.0,,1662240589,,N829RA  ,,,RJTT,,BD-700-1A10,GLEX,N829RA
a3e55b,1662174011.0,,1662177839,,N350FS  ,KLAS,,KLAS,,AS 350 B2,AS50,N350FS
c01bf7,1662205383.0,,1662208499,,CFKPI   ,,,,,PC-12/45 (Pilatus),PC12,C-FKPI
89648c,1662154077.0,,1662170459,,FDB585  ,OMDB,,VGZR,,737NG 800/W,B738,A6-FGG
404157,1662193873.0,,1662195949,,GECAP   ,EGSR,,EGSR,,PIERRE ROBIN HR200/120B,HR20,G-ECAP
800d4d,1662168940.0,,1662169817,,IGO857  ,VOBL,,,,A320-271N,A20N,VT-IZS
a03b6d,1662169040.0,,1662176925,,DAL2752 ,KSNA,,KSEA,,BD-500-1A10,BCS1,N114DU
a21179,1662213226.0,,1662214109,,N861J   ,KX21,,7FL6,,RV8,,N232RV
c013d7,1662206886.0,,1662208581,,AKT1404 ,CYYC,,CYEG,,Boeing 737-7CT,B737,C-FHNI
c01049,1662133768.0,1662133769.0,1662166615,1662166606.0,ACA863  ,EGLL,EGLL,CYVR,CYVR,787-9 (Boeing),B789,C-FGEI
e49830,1662169404.0,,1662177409,,AZU4451 ,SBKP,,,,A321-251NX,A21N,PR-YJF
ac8d3c,1662212794.0,,1662216506,,DAL1907 ,KJFK,,,,737-900ER,,N908DN
896382,1662228413.0,,1662230485,,ABY424  ,OMSJ,,,,A320 214SL,A320,A6-ANR
800738,1662163886.0,,1662191240,,AIC833  ,VIDP,,OMDB,,787 8,B788,VT-ANR
a9a419,1662165937.0,,1662171676,,FFT2791 ,KPHX,,KSFO,,A321-211,A321,N720FR
a41b22,1662214230.0,,1662215337,,N36395  ,KHRJ,,KRDU,,PA-28-161,,N36395
888139,1662171132.0,,1662179811,,HVN409  ,RKSI,,,,A350 941,A359,VN-A894
ace893,1662240203.0,,1662240821,,N9304F  ,OH48,,,,208,C208,N9304F
4ba914,1662227047.0,,1662227868,,THY5WZ  ,,,,,737-8F2 (W),B738,TC-JHT
aacd50,1662184740.0,,1662230442,,UAL1079 ,KLAX,,KEWR,,737-824,B738,N79521
aa893f,1662248140.0,,1662248812,,N7781E  ,KSTS,,KO69,,182T,,N7781E
800d3b,1662189540.0,,1662193437,,LLR809  ,VIDP,,,,ATR 72-600,AT76,VT-RKL
49d193,1662238891.0,,1662246130,,TVS2853 ,,,LKPR,,737NG 8CX/W,B738,OK-TVO
ad9746,1662214592.0,,1662217131,,N975LV  ,KLAS,,KBUR,,Learjet 60,LJ60,N975LV
a722b1,1662226625.0,,1662239281,,AAL778  ,KPHX,,KUZA,,A321-231,A321,N559UW
151de2,1662210067.0,,1662213679,,SDM4101 ,ULLI,,UUEE,,Airbus A319-111,A319,RA-73186
a9dba1,1662223661.0,,1662226349,,N734TS  ,KCRQ,,KCRQ,,172N,,N734TS
a8a5bf,1662243840.0,,1662246258,,N65624  ,KOCF,,KSFB,,,,
aa9c85,1662220213.0,,1662224457,,JIT17   ,KLAS,,KOAK,,HA-420,,N783JT
ab5e9b,1662178865.0,,1662188275,,SWA2203 ,KMDW,,KSLC,,737-8H4,B738,N8311Q
4bb865,1662164348.0,1662164349.0,1662168164,,PGT1542 ,LROP,LROP,,LTAI,A320-251N,A320,TC-NCE
acfc8a,1662225509.0,,1662232602,,N936GA  ,KSAV,,KBED,,GULFSTREAM G280,,N936GA
3c0acb,1662194914.0,,1662199578,,CFG7CF  ,EDDF,,LFMN,,Airbus A321-211,A321,D-ATCG
a3b8e1,1662167819.0,,1662180522,,AAL2259 ,KMIA,,SEQM,,737-8,,N339SU
4848bc,1662202890.0,,1662206351,,PH980   ,,,EHVK,,SZD-51-1 Junior,GLID,PH-980
403240,1662207091.0,,1662209097,,GBSSC   ,EGSH,,EGSH,,PIPER PA-28-161 Cherokee Warrior Ii,P28A,G-BSSC
4692d4,1662198390.0,,1662209233,1662209258.0,AEE450  ,,LGIR,LFPG,LFPG,A320 232,A320,SX-DVT
ab18f8,1662244825.0,,1662246865,,N814HS  ,,,KTFP,,B300,,N814HS
a4ac6e,1662158289.0,,1662180647,,N40Y    ,,,KPMD,,A200CT,BE20,N40Y
49514b,1662196193.0,1662196194.0,1662209058,,TAP1477 ,LPPT,LPPT,,GGOV,A321 251N,A21N,CS-TJK
c0671b,1662210785.0,,1662220452,,ACA371  ,CYUL,,CYWG,,A220-300,BCS3,C-GNBE
750245,1662169815.0,,1662170519,,MAS1268 ,,,,,737NG 8FZ/W,B738,9M-FFF
a35ce4,1662241747.0,,1662243852,,N3158R  ,PAMR,,PASX,,,,
03003d,1662226429.0,,1662227199,,BP208   ,FAOR,,,,ATR-72-600 (212A),AT76,A2-ABK
e80275,1662242658.0,,1662243358,,LPE2027 ,SPJC,,,,A320 214SL,A320,CC-BFR
a06aab,1662215628.0,,1662216529,,N126H   ,,,KBNW,,V35,,N126H
a8943d,1662176551.0,,1662184450,,AAL561  ,KPHX,,KPDX,,A320-232,A320,N652AW
a071c2,1662159892.0,,1662168280,,DAL1314 ,KBWI,,KMSP,,A321-211,,N128DN
a38eb1,1662228939.0,,1662230427,,N3282L  ,KSTS,,K1O2,,172H,,N3282L
48ae26,1662133863.0,1662133864.0,1662163766,1662163334.0,LOT45   ,EPWA,EPWA,CYYZ,CYYZ,Boeing 787-9,B789,SP-LSG
407183,1662216134.0,,1662229143,,EXS76XM ,EGNT,,,,,,
a9ac7d,1662236872.0,,1662239045,,N722RM  ,PA71,,5PA3,,PA-32-300,,N722RM
49d297,1662217661.0,,1662219227,,OKBVA   ,LKBA,,LKBA,,172M Skyhawk,C172,OK-BVA
a84c44,1662232479.0,,1662238993,,N6337X  ,KLGB,,KLGB,,172S,,N6337X
4408c9,1662233086.0,,1662237659,,EJU85NB ,,,,,,,
8013ad,1662163318.0,,1662166372,,IGO654  ,VOMM,,,,Airbus A321-271NX,A21N,VT-IUJ
48c12f,1662227821.0,,1662233937,,RYS5261 ,EPPO,,,,Boeing 737-8AS,B738,SP-RKP
800bb6,1662209621.0,,1662211646,,IGO691  ,,,VOBL,,A320 271NSL,A20N,VT-ITJ
3ffa1a,1662195319.0,,1662196317,,DMMBF   ,EDKB,,EDKB,,,,
8991d6,1662181332.0,,1662185156,,SJX203  ,RCTP,,,,Airbus A321-252NX,A21N,B-58208
424b2a,1662191890.0,1662191891.0,1662196682,1662196681.0,MNINE   ,LSZA,LSZA,EGKB,EGKB,Dassault Falcon 900LX,F900,M-NINE
800c38,1662215280.0,,1662222657,,IGO6275 ,VOMM,,VECC,,,,
02012c,1662180931.0,,1662182876,,RAM510Z ,,,GMMN,,737NG 85P/W,B738,CN-RGV
aaf804,1662162044.0,,1662164368,,SCX6059 ,KMCI,,7MO5,,737-86J,,N8059A
a32814,1662208508.0,,1662209278,,EDV5255 ,KDTW,,,,CL-600-2D24,CRJ9,N302PQ
34510f,1662199164.0,,1662206408,,TWT131  ,LPMA,,LPPT,,ATR 72 500,AT75,EC-MIY
4ba994,1662231514.0,,1662233551,,THY85C  ,,,LTBA,,A319 132,A319,TC-JLT
a06815,1662207165.0,,1662214648,,UPS492  ,KFSD,,CYYC,,A300 F4-622R,A306,N125UP
a107fe,1662220143.0,,1662223794,,CNS83   ,KBOS,,K31E,,PC-12/47E,,N166AF
aa58a6,1662157446.0,,1662163313,,ENY3869 ,KABE,,KORD,,ERJ 170-100 STD,,N766JM
a98d67,1662223768.0,,1662229909,,N7141C  ,,,KHND,,182T,,N7141C
aaf4d3,1662239315.0,,1662239979,,N805DZ  ,KVBG,,KLPC,,208,C208,N805DZ
ab9b9d,1662228335.0,,1662233333,,UAL242  ,KPDX,,KSFO,,A319-131,A319,N847UA
ab79cc,1662242514.0,,1662243720,,TNKR160 ,,,KMCC,,AVRO 146-RJ85A,RJ85,N839AC
3c5eee,1662232081.0,,1662237172,,EWG5KV  ,LDZA,,EDDL,,Airbus A319 132,A319,D-AGWN
a1a87e,1662168045.0,,1662173833,,MXY128  ,KTPA,,KORF,,BD-500-1A11,,N206BZ
151dff,1662212109.0,,1662219945,,SDM6444 ,,,ULLI,,A319-115 ,A319,RA-73215
a3625f,1662189126.0,,1662190491,,REH09   ,KMYF,,1CA6,,EC 135 P2+,EC35,N317RX
a46bd0,1662245492.0,,1662247298,,N384TA  ,49NY,,KLGA,,208 EX,C208,N384TA
a60c9b,1662248110.0,,1662248809,,N4891Z  ,PANC,,8AK6,,U206G,,N4891Z
4ca7b4,1662225159.0,1662225160.0,1662236764,1662237028.0,RYR23QB ,EKCH,EKCH,LEMG,LEMG,BOEING 737-8AS,B738,EI-EFY
4d21eb,1662240636.0,,1662243816,,RYR9001 ,LIRF,,LIME,,737-8AS (W),B738,9H-QAC
0d0804,1662227742.0,,1662229797,,AMX372  ,,,,,Boeing 737-852,B738,XA-AML
3c65d6,1662226314.0,,1662231020,,DLH1745 ,,,EDDM,,,A20N,D-AINV
346089,1662190689.0,,1662196585,,VLG71MB ,EGKK,,LEBL,,A320-271N,A20N,EC-NAE
4bb18b,1662232784.0,,1662235564,,THY2PF  ,,,LTBA,,Boeing 787-9,B789,TC-LLK
0a0044,1662232585.0,,1662237055,,DAH1021 ,LFML,,DAAG,,A330 202,A332,7T-VJV
a27fdb,1662225606.0,,1662228463,,JSX421  ,,,KPHX,,EMB-135LR,E135,N260JX
72863a,1662198220.0,,1662200337,,IAW223  ,,,LTFM,,777 29MLR,B77L,YI-AQZ
aa97d1,1662236300.0,,1662237085,,SWA326  ,,,,,737-7Q8,B737,N7819A
4aca6b,1662215262.0,1662215275.0,1662218872,1662218824.0,SAS2873 ,ENBR,ENBR,EKCH,EKCH,Embraer E195LR,E195,SE-RSK
e48045,1662224520.0,,1662225879,,TAM3891 ,SBVT,,,,Airbus A320-214,A320,PR-MHJ
ac3b24,1662232326.0,,1662233947,,EDV4657 ,KMGM,,KATL,,CL-600-2B19,CRJ2,N8877A
ab0361,1662226282.0,,1662230324,,AAL1348 ,KAVP,,KCLT,,A319-132,A319,N809AW
440486,1662198071.0,,1662207839,,EJU19KA ,,,EDDB,,,,
399452,1662206633.0,,1662212067,,VLJ843F ,EGKB,,LFMN,,Hawker 900XP,H25B,F-HFCS
c02682,1662220131.0,,1662226640,,CFOPD   ,CYLS,,,,PC-12/47E (Pilatus),PC12,C-FOPD
71bf29,1662247073.0,,1662248963,,ABL8802 ,,,RKSS,,A321 231,A321,HL7729
3c6745,1662209982.0,1662209983.0,1662216770,1662216830.0,DLH2NH  ,EDDM,EDDM,LMML,LMML,A320 214,A320,D-AIZE
7504a1,1662199566.0,,1662201185,,AXM1724 ,,,WMKP,,Airbus A320-216,A320,9M-RAN
a7cc0b,1662241776.0,,1662243029,,N601MB  ,KN71,,KN71,,182L,,N601MB
abdc9b,1662201902.0,,1662208907,,SWA4716 ,KSTL,,FL86,,737-8H4,B738,N8632A
75045a,1662184696.0,,1662186749,,AXM6415 ,WMKB,,,,,,
a13624,1662164417.0,,1662165280,,N1774T  ,UT48,,UT48,,172S,,N1774T
a5adbf,1662221482.0,,1662227496,,N465SA  ,KSUS,,KMQJ,,A36,,N465SA
880847,1662205540.0,,1662206332,,AIQ3331 ,VTBD,,,,A320 216SL,A320,HS-BBG
a95de2,1662230086.0,,1662238679,,VXP357  ,KHVN,,,,737-7H4,,N702VL
c829db,1662234249.0,,1662236738,,ZKRGE   ,NZRT,,NZRT,,,,
424be3,1662211515.0,,1662212923,,MKING   ,EGNM,,EGNS,,Learjet 40,LJ40,M-KING
407575,1662218361.0,,1662229768,,EZY56HQ ,EGKK,,LGMK,,A320-214,A320,G-EZRZ
44ce61,1662207038.0,,1662212063,,BEL1EV  ,LIPZ,,EBMB,,A319 111,A319,OO-SSA
a771af,1662207998.0,,1662217701,,AAL2636 ,KDFW,,KPHL,,A321-231,A321,N579UW
acd1dc,1662229781.0,,1662232309,,N925MM  ,KRHV,,KRHV,,172P,,N925MM
400398,1662220718.0,,1662222419,,VQTWG   ,MBPV,,,,,,
3c5ef8,1662207330.0,1662207331.0,1662213741,1662213751.0,EWG15UW ,EDDS,EDDS,LEPA,LEPA,A319 132,A319,D-AGWX
8881c6,1662199159.0,,1662200425,,VJC163  ,,,,,Airbus A330-343,A333,VN-A811
3444c8,1662188152.0,,1662190851,,VOE17HB ,LIMF,,,,A320 214,A320,EC-MBK
8963db,1662165037.0,,1662170120,,UAE788  ,,,OMDB,,777 31HER,B77W,A6-EPL
75832f,1662211413.0,,1662217660,,APG1265 ,VHHH,,RPLL,,A320 216,A320,RP-C8971
4d2270,1662202552.0,,1662208038,1662208035.0,RYR4559 ,LFBZ,LFBZ,EDDK,EDDK,Boeing 737-8AS,B738,9H-QBA
4ac9e6,1662178568.0,,1662190360,,SAS7619 ,ESSA,,,,,,SE-ROF
ab34a7,1662219649.0,,1662223617,,AAL1440 ,,,KPHL,,A319-132,A319,N821AW
ad7ea9,1662182290.0,,1662184303,,N969MA  ,,,KEKY,,200,BE20,N969MA
8963dd,1662223804.0,,1662237807,,UAE56MF ,,,OMDB,,Boeing 777 31HER,B77W,A6-EPN
400fe2,1662225922.0,,1662229097,1662229096.0,EZY9004 ,EGAC,EGAC,EGGD,EGGD,AIRBUS A319-111,A319,G-EZBR
a4c785,1662183064.0,,1662189704,,N407KB  ,KORL,,KORL,,407,B407,N407KB
ac0d21,1662190565.0,,1662214297,,FDX5030 ,OMDB,,EDDK,,777F,B77L,N876FD
3ff3fe,1662196356.0,,1662198276,,DMUCY   ,EDLX,,EDLF,,,,
